message_id,conversation_id,timestamp,sender_id,recipient_id,message_text,message_type,reply_to_message_id,attachment_id,source_provenance,source_original_line,transformation_id
ID-DST-0772,KONV-DST-NARA-B13-005,2026-07-01T09:15:04+07:00,AKT-NARA,AKT-RAKA,"Eh, jelas",text,,,SYNTHETIC_DISTRACTOR,,
ID-CTX-B-0046,KONV-CTX-MAYA-B14-015,2026-07-01T09:14:21+07:00,AKT-RAKA,AKT-MAYA,Coba lihat sisi meja yang dekat jendela.,text,,,SYNTHETIC_CONTEXT,,
ID-BRG-0711,KONV-GAL-R024,2026-07-01T09:16:29+07:00,AKT-RAKA,AKT-KIRANA,Oke. Aku akan lihat apa yang bisa kubantu sekarang.,text,,,SYNTHETIC_BRIDGE,,
ID-DST-0773,KONV-DST-NARA-B13-005,2026-07-01T09:18:15+07:00,AKT-NARA,AKT-RAKA,udah selesai kok.,text,,,SYNTHETIC_DISTRACTOR,,
ID-BRG-1116,KONV-GAL-R024,2026-07-01T09:19:04+07:00,AKT-KIRANA,AKT-RAKA,belum berubah dulu.,text,,,SYNTHETIC_BRIDGE,,
ID-CTX-B-0047,KONV-CTX-MAYA-B14-015,2026-07-01T09:20:12+07:00,AKT-MAYA,AKT-RAKA,"Tunggu, aku geser bukunya dulu.",text,,,SYNTHETIC_CONTEXT,,
ID-DST-0774,KONV-DST-NARA-B13-005,2026-07-01T09:21:26+07:00,AKT-RAKA,AKT-NARA,"Eh, sip",text,,,SYNTHETIC_DISTRACTOR,,
ID-BRG-0712,KONV-GAL-R024,2026-07-01T09:21:40+07:00,AKT-KIRANA,AKT-RAKA,Aku nggak butuh janji yang cuma lewat.,text,,,SYNTHETIC_BRIDGE,,
ID-BRG-0713,KONV-GAL-R024,2026-07-01T09:22:03+07:00,AKT-RAKA,AKT-KIRANA,Aku dengar. Kasih aku waktu sebentar.,text,,,SYNTHETIC_BRIDGE,,
ID-BRG-1242,KONV-GAL-R024,2026-07-01T09:24:08+07:00,AKT-KIRANA,AKT-RAKA,aku baca ya.,text,,,SYNTHETIC_BRIDGE,,
ID-CTX-B-0048,KONV-CTX-MAYA-B14-015,2026-07-01T09:25:33+07:00,AKT-MAYA,AKT-RAKA,Ketemu! Nyelip di belakang buku 😅,text,,,SYNTHETIC_CONTEXT,,
ID-BRG-0714,KONV-GAL-R024,2026-07-01T09:26:14+07:00,AKT-KIRANA,AKT-RAKA,"Ya, tapi jangan hilang tanpa kabar.",text,,,SYNTHETIC_BRIDGE,,
ID-BRG-0715,KONV-GAL-R024,2026-07-01T09:29:25+07:00,AKT-RAKA,AKT-KIRANA,HP-ku nyala. Aku chat kalau ada jawaban.,text,,,SYNTHETIC_BRIDGE,,
ID-BRG-1054,KONV-GAL-R024,2026-07-01T09:32:30+07:00,AKT-RAKA,AKT-KIRANA,"iya, aku dengar, jangan jauh dulu ya.",text,,,SYNTHETIC_BRIDGE,,
ID-DST-1020,KONV-DST-REZA-B16-004,2026-07-01T09:35:26+07:00,AKT-REZA,AKT-RAKA,Lagu yang diputar warung tadi kedengaran lagi dari seberang.,text,,,SYNTHETIC_DISTRACTOR,,
ID-BRG-0716,KONV-GAL-R024,2026-07-01T09:35:36+07:00,AKT-KIRANA,AKT-RAKA,"Oke, aku tunggu.",text,,,SYNTHETIC_BRIDGE,,
ID-DST-1021,KONV-DST-REZA-B16-004,2026-07-01T09:39:37+07:00,AKT-RAKA,AKT-REZA,Yang kamu bilang mirip lagu lama itu?,text,,,SYNTHETIC_DISTRACTOR,,
ID-DST-1022,KONV-DST-REZA-B16-004,2026-07-01T09:43:48+07:00,AKT-REZA,AKT-RAKA,Iya. Aku masih nggak ingat judulnya.,text,,,SYNTHETIC_DISTRACTOR,,
ID-DST-1023,KONV-DST-REZA-B16-004,2026-07-01T09:47:59+07:00,AKT-REZA,AKT-RAKA,"Reff-nya masuk kepala terus, padahal baru dengar sebentar.",text,,,SYNTHETIC_DISTRACTOR,,
ID-DST-1024,KONV-DST-REZA-B16-004,2026-07-01T09:51:10+07:00,AKT-RAKA,AKT-REZA,Coba rekam sedikit kalau lewat situ lagi.,text,,,SYNTHETIC_DISTRACTOR,,
ID-DST-1025,KONV-DST-REZA-B16-004,2026-07-01T09:55:21+07:00,AKT-REZA,AKT-RAKA,Jangan sampai aku dikira ngerekam orang makan 😭,text,,,SYNTHETIC_DISTRACTOR,,
ID-CTX-A-3039,KONV-CTX-TANIA-B13-019,2026-07-01T09:55:42+07:00,AKT-TANIA,AKT-RAKA,aku pinjam nota bentar ya.,text,,,SYNTHETIC_CONTEXT,,
ID-DST-1026,KONV-DST-REZA-B16-004,2026-07-01T09:59:32+07:00,AKT-REZA,AKT-RAKA,"Tunggu, sekarang lagunya sudah ganti.",text,,,SYNTHETIC_DISTRACTOR,,
ID-CTX-A-3040,KONV-CTX-TANIA-B13-019,2026-07-01T09:59:51+07:00,AKT-RAKA,AKT-TANIA,ambil aja barusan.,text,,,SYNTHETIC_CONTEXT,,
ID-CTX-A-3041,KONV-CTX-TANIA-B13-019,2026-07-01T10:03:00+07:00,AKT-TANIA,AKT-RAKA,makasih deh.,text,,,SYNTHETIC_CONTEXT,,
ID-DST-1027,KONV-DST-REZA-B16-004,2026-07-01T10:03:43+07:00,AKT-REZA,AKT-RAKA,"Eh, nada yang tadi muncul lagi pas aku keluar warung.",text,,,SYNTHETIC_DISTRACTOR,,
ID-CTX-A-3042,KONV-CTX-TANIA-B13-019,2026-07-01T10:07:09+07:00,AKT-TANIA,AKT-RAKA,cuma sebentar kok.,text,,,SYNTHETIC_CONTEXT,,
ID-DST-1028,KONV-DST-REZA-B16-004,2026-07-01T10:07:54+07:00,AKT-RAKA,AKT-REZA,Kamu yakin itu lagu yang sama?,text,,,SYNTHETIC_DISTRACTOR,,
ID-DST-1029,KONV-DST-REZA-B16-004,2026-07-01T10:11:05+07:00,AKT-REZA,AKT-RAKA,Yakin. Cuma aku telat buka perekam.,text,,,SYNTHETIC_DISTRACTOR,,
ID-CTX-A-3043,KONV-CTX-TANIA-B13-019,2026-07-01T10:11:18+07:00,AKT-TANIA,AKT-RAKA,habis itu balik kok.,text,,,SYNTHETIC_CONTEXT,,
ID-DST-0381,KONV-DST-REZA-0701-TEKA,2026-07-01T10:14:07+07:00,AKT-REZA,AKT-RAKA,Aku membaca teka-teki: 'Apa yang selalu datang tapi nggak tiba?',text,,,SYNTHETIC_DISTRACTOR,,
ID-DST-1030,KONV-DST-REZA-B16-004,2026-07-01T10:15:16+07:00,AKT-REZA,AKT-RAKA,"Kalau tebakanmu cepat, jangan cari di internet dulu 😏",text,,,SYNTHETIC_DISTRACTOR,,
ID-CTX-A-3044,KONV-CTX-TANIA-B13-019,2026-07-01T10:16:27+07:00,AKT-RAKA,AKT-TANIA,oke sekarang.,text,,,SYNTHETIC_CONTEXT,,
ID-DST-0382,KONV-DST-REZA-0701-TEKA,2026-07-01T10:17:20+07:00,AKT-RAKA,AKT-REZA,Besok. Itu sudah lama banget.,text,,,SYNTHETIC_DISTRACTOR,,
ID-DST-1031,KONV-DST-REZA-B16-004,2026-07-01T10:19:27+07:00,AKT-RAKA,AKT-REZA,"Ah, aku sudah jawab sebelum kamu kasih petunjuk.",text,,,SYNTHETIC_DISTRACTOR,,
ID-DST-0383,KONV-DST-REZA-0701-TEKA,2026-07-01T10:19:33+07:00,AKT-REZA,AKT-RAKA,"Aku baru mau kasih petunjuk, kamu langsung jawab.",text,,,SYNTHETIC_DISTRACTOR,,
ID-CTX-A-3045,KONV-CTX-TANIA-B13-019,2026-07-01T10:20:36+07:00,AKT-TANIA,AKT-RAKA,eh ketemu yang punyaku dulu.,text,,,SYNTHETIC_CONTEXT,,
ID-DST-0384,KONV-DST-REZA-0701-TEKA,2026-07-01T10:23:46+07:00,AKT-RAKA,AKT-REZA,"Maaf, otakku keburu jalan.",text,,,SYNTHETIC_DISTRACTOR,,
ID-CTX-A-3046,KONV-CTX-TANIA-B13-019,2026-07-01T10:24:45+07:00,AKT-RAKA,AKT-TANIA,jadi nggak pinjam? dulu.,text,,,SYNTHETIC_CONTEXT,,
ID-CTX-A-3047,KONV-CTX-TANIA-B13-019,2026-07-01T10:28:54+07:00,AKT-TANIA,AKT-RAKA,nggak jadi 😭 dulu.,text,,,SYNTHETIC_CONTEXT,,
ID-DST-0385,KONV-DST-REZA-0701-TEKA,2026-07-01T10:29:10+07:00,AKT-REZA,AKT-RAKA,"Aku punya satu lagi, tapi nggak akan kukirim sekarang.",text,,,SYNTHETIC_DISTRACTOR,,
ID-DST-0386,KONV-DST-REZA-0701-TEKA,2026-07-01T10:30:23+07:00,AKT-RAKA,AKT-REZA,Kenapa?,text,,,SYNTHETIC_DISTRACTOR,,
ID-CTX-A-3048,KONV-CTX-TANIA-B13-019,2026-07-01T10:32:03+07:00,AKT-TANIA,AKT-RAKA,maaf dulu.,text,,,SYNTHETIC_CONTEXT,,
ID-DST-0387,KONV-DST-REZA-0701-TEKA,2026-07-01T10:35:36+07:00,AKT-REZA,AKT-RAKA,Biar kamu menunggu sesuatu yang belum tiba.,text,,,SYNTHETIC_DISTRACTOR,,
ID-DST-0388,KONV-DST-REZA-0701-TEKA,2026-07-01T10:37:00+07:00,AKT-RAKA,AKT-REZA,Sekarang kamu pakai jawabanku buat ngerjain aku.,text,,,SYNTHETIC_DISTRACTOR,,
ID-CTX-A-3049,KONV-CTX-TANIA-B13-019,2026-07-01T10:37:12+07:00,AKT-RAKA,AKT-TANIA,yaelah dulu.,text,,,SYNTHETIC_CONTEXT,,
ID-CTX-A-3050,KONV-CTX-TANIA-B13-019,2026-07-01T10:41:21+07:00,AKT-TANIA,AKT-RAKA,wkwk kok.,text,,,SYNTHETIC_CONTEXT,,
ID-DST-0389,KONV-DST-REZA-0701-TEKA,2026-07-01T10:44:13+07:00,AKT-REZA,AKT-RAKA,"Iya, itu balasan resmi.",text,,,SYNTHETIC_DISTRACTOR,,
ID-CTX-A-3051,KONV-CTX-TANIA-B13-019,2026-07-01T10:45:30+07:00,AKT-TANIA,AKT-RAKA,"Eh, aku pinjam nota bentar ya.",text,,,SYNTHETIC_CONTEXT,,
ID-DST-0390,KONV-DST-REZA-0701-TEKA,2026-07-01T10:47:26+07:00,AKT-RAKA,AKT-REZA,Aku terima kekalahan.,text,,,SYNTHETIC_DISTRACTOR,,
ID-CTX-A-3052,KONV-CTX-TANIA-B13-019,2026-07-01T10:49:39+07:00,AKT-RAKA,AKT-TANIA,ambil aja sekarang.,text,,,SYNTHETIC_CONTEXT,,
ID-DST-0621,KONV-DST-REZA-0701-TEKA,2026-07-01T11:07:26+07:00,AKT-REZA,AKT-RAKA,eh tadi masih lucu.,text,,,SYNTHETIC_DISTRACTOR,,
ID-BRG-0244,KONV-GAL-R025,2026-07-01T11:29:17+07:00,AKT-RAKA,AKT-TD-1506,"Aku lagi jalan, chat kalau ada yang kurang jelas.",text,,,SYNTHETIC_BRIDGE,,
ID-BRG-0245,KONV-GAL-R025,2026-07-01T11:31:49+07:00,AKT-TD-1506,AKT-RAKA,Yang kurang justru data akunnya. Nanti kukirim pertanyaannya.,text,,,SYNTHETIC_BRIDGE,,
ID-GAL-0004,KONV-GAL-R025,2026-07-01T11:33:00+07:00,AKT-TD-1506,AKT-RAKA,Aku butuh info akun Forum Iklan X.,text,,,ADAPTED_FROM_GALLOWAY,4,TR-GAL-ID-0004
ID-BRG-0246,KONV-GAL-R025,2026-07-01T11:35:18+07:00,AKT-TD-1506,AKT-RAKA,"Aku buka formulirnya dulu, tunggu sebentar.",text,,,SYNTHETIC_BRIDGE,,
ID-GAL-0005,KONV-GAL-R025,2026-07-01T11:37:00+07:00,AKT-RAKA,AKT-TD-1506,"Dia belum punya. Buatin satu, pakai email uji aku: raka.uji@contoh.test.",text,,,ADAPTED_FROM_GALLOWAY,5,TR-GAL-ID-0005
ID-GAL-0006,KONV-GAL-R025,2026-07-01T11:40:00+07:00,AKT-TD-1506,AKT-RAKA,Dia etnisnya apa?,text,,,ADAPTED_FROM_GALLOWAY,6,TR-GAL-ID-0006
ID-GAL-0007,KONV-GAL-R025,2026-07-01T11:42:00+07:00,AKT-TD-1506,AKT-RAKA,Dia orang lokal?,text,,,ADAPTED_FROM_GALLOWAY,7,TR-GAL-ID-0007
ID-GAL-0008,KONV-GAL-R025,2026-07-01T11:44:00+07:00,AKT-RAKA,AKT-TD-1506,"Nanti kita bahas, aku sampai sekitar dua menit lagi.",text,,,ADAPTED_FROM_GALLOWAY,8,TR-GAL-ID-0008
ID-BRG-0247,KONV-GAL-R025,2026-07-01T11:46:42+07:00,AKT-TD-1506,AKT-RAKA,"Oke, kita bahas kalau kamu sudah dekat.",text,,,SYNTHETIC_BRIDGE,,
ID-BRG-1189,KONV-GAL-R025,2026-07-01T11:48:51+07:00,AKT-TD-1506,AKT-RAKA,nanti kukabarin barusan.,text,,,SYNTHETIC_BRIDGE,,
ID-GAL-0009,KONV-GAL-R025,2026-07-01T11:51:00+07:00,AKT-RAKA,AKT-TD-1506,"Bukan, dia keturunan India.",text,,,ADAPTED_FROM_GALLOWAY,9,TR-GAL-ID-0009
ID-GAL-0010,KONV-GAL-R025,2026-07-01T11:52:00+07:00,AKT-TD-1506,AKT-RAKA,Sip.,text,,,ADAPTED_FROM_GALLOWAY,10,TR-GAL-ID-0010
ID-GAL-0011,KONV-GAL-R025,2026-07-01T11:53:00+07:00,AKT-RAKA,AKT-TD-1506,Aku di luar.,text,,,ADAPTED_FROM_GALLOWAY,11,TR-GAL-ID-0011
ID-GAL-0012,KONV-GAL-R025,2026-07-01T11:55:00+07:00,AKT-TD-1506,AKT-RAKA,Password emailmu apa biar aku bisa login?,text,,,ADAPTED_FROM_GALLOWAY,12,TR-GAL-ID-0012
ID-BRG-1274,KONV-GAL-R025,2026-07-01T11:57:00+07:00,AKT-TD-1506,AKT-RAKA,aku dengar sebentar.,text,,,SYNTHETIC_BRIDGE,,
ID-GAL-0013,KONV-GAL-R025,2026-07-01T11:59:00+07:00,AKT-TD-1506,AKT-RAKA,Umurnya berapa?,text,,,ADAPTED_FROM_GALLOWAY,13,TR-GAL-ID-0013
ID-BRG-1275,KONV-GAL-R025,2026-07-01T12:01:00+07:00,AKT-TD-1506,AKT-RAKA,kebaca nih.,text,,,SYNTHETIC_BRIDGE,,
ID-GAL-0014,KONV-GAL-R025,2026-07-01T12:03:00+07:00,AKT-RAKA,AKT-TD-1506,Password yang mana?,text,,,ADAPTED_FROM_GALLOWAY,14,TR-GAL-ID-0014
ID-GAL-0015,KONV-GAL-R025,2026-07-01T12:04:00+07:00,AKT-RAKA,AKT-TD-1506,raka.uji@contoh.test / Meranti#2007,text,,,ADAPTED_FROM_GALLOWAY,15,TR-GAL-ID-0015
ID-CTX-A-3136,KONV-CTX-RENA-B14-001,2026-07-01T12:40:25+07:00,AKT-RENA,AKT-RAKA,handuk masih bisa dipakai?,text,,,SYNTHETIC_CONTEXT,,
ID-CTX-A-3137,KONV-CTX-RENA-B14-001,2026-07-01T12:42:34+07:00,AKT-RAKA,AKT-RENA,kenapa nggak? barusan.,text,,,SYNTHETIC_CONTEXT,,
ID-CTX-A-3138,KONV-CTX-RENA-B14-001,2026-07-01T12:44:43+07:00,AKT-RENA,AKT-RAKA,aku cuma mastiin barusan.,text,,,SYNTHETIC_CONTEXT,,
ID-CTX-A-3139,KONV-CTX-RENA-B14-001,2026-07-01T12:46:52+07:00,AKT-RENA,AKT-RAKA,kelihatannya aman barusan.,text,,,SYNTHETIC_CONTEXT,,
ID-CTX-A-3140,KONV-CTX-RENA-B14-001,2026-07-01T12:48:01+07:00,AKT-RAKA,AKT-RENA,ya pakai seperlunya barusan.,text,,,SYNTHETIC_CONTEXT,,
